SKU,avg_daily_demand,std_daily_demand,lead_time_days,safety_stock_units,reorder_point_units,EOQ_units,annual_demand_units,days_on_hand_eoq,inventory_turns_eoq
12086,2.130434782608696,2.943472714423111,7,13,28,206,298.0833333333333,96.6938775510204,1.4470064724919094
12097,12.0,0.0,7,0,84,121,146.0,10.083333333333334,1.2066115702479339
1210,2.5,0.7071067811865476,7,3,20,42,30.416666666666664,16.8,0.7242063492063492
12109,5.52,5.6282027918925115,7,24,63,284,839.5,51.44927536231884,2.9559859154929575
12110,7.413793103448276,6.115070618557953,7,27,79,385,1307.9166666666665,51.93023255813954,3.397186147186147
12111,5.48936170212766,5.199800750469998,7,23,61,443,1569.5,80.7015503875969,3.5428893905191874
12116,2.0526315789473686,1.7698277274700396,7,8,22,260,474.5,126.66666666666666,1.825
1212,12.803571428571429,20.85396813589651,7,91,181,633,4361.75,49.43933054393305,6.8906003159557665
12123,14.134615384615385,13.567592365422408,7,59,158,1204,4471.25,85.18095238095238,3.7136627906976742
12133,6.0,0.0,7,0,42,109,36.5,18.166666666666668,0.3348623853211009
12134,1.2,0.4472135954999579,7,2,10,82,36.5,68.33333333333334,0.4451219512195122
12139,1.4,0.8944271909999159,7,4,14,20,42.58333333333333,14.285714285714286,2.1291666666666664
1214,2.5416666666666665,2.9188914909999455,7,13,31,273,371.0833333333333,107.40983606557377,1.3592796092796091
12140,4.212121212121212,4.998484618846844,7,22,51,411,845.5833333333333,97.57553956834533,2.0573803730738036
12147,20.145454545454545,20.370110803366146,7,89,230,1171,6740.333333333333,58.127256317689536,5.7560489610019925
12149,1.75,0.7071067811865476,7,3,15,69,85.16666666666666,39.42857142857143,1.2342995169082125
1215,1.4,0.5477225575051661,7,2,12,36,42.58333333333333,25.714285714285715,1.1828703703703702
12154,2.4705882352941178,1.7362908403700519,7,8,25,183,255.5,74.07142857142857,1.3961748633879782
12155,5.4375,4.031628983185893,7,18,56,421,1058.5,77.42528735632185,2.514251781472684
12165,2.2,1.5212776585113297,7,7,22,132,200.75,59.99999999999999,1.5208333333333333
12181,6.470588235294118,5.795689590144725,7,25,70,272,1338.3333333333333,42.03636363636364,4.920343137254902
12188,48.0,0.0,7,0,336,442,292.0,9.208333333333334,0.6606334841628959
12191,3.0384615384615383,2.9729550179007984,7,13,34,310,480.5833333333333,102.02531645569621,1.550268817204301
12192,1.2222222222222223,0.4409585518440984,7,2,11,47,66.91666666666666,38.45454545454545,1.4237588652482267
12199,1.0,0.0,7,0,7,21,12.166666666666666,21.0,0.5793650793650793
122,1.3333333333333333,0.5773502691896257,7,3,12,67,24.333333333333332,50.25,0.36318407960199
1220,17.82456140350877,17.100671255640336,7,74,199,606,6180.666666666666,33.99803149606299,10.199119911991199
12203,11.904761904761905,8.795257934651488,7,38,121,780,3041.6666666666665,65.52,3.8995726495726495
12204,4.111111111111111,3.2956199888808646,7,14,43,274,225.08333333333331,66.64864864864866,0.8214720194647201
12211,2.4864864864864864,2.5453838569023297,7,11,28,215,559.6666666666666,86.46739130434783,2.6031007751937985
12212,2.1,1.9708400559953587,7,9,24,145,255.5,69.04761904761905,1.7620689655172415
12213,22.516666666666666,13.420818215813853,7,58,216,1320,8218.583333333332,58.62324204293117,6.226199494949494
12216,18.084745762711865,19.21591306757126,7,84,211,1118,6490.916666666666,61.82005623242736,5.805828861061419
12218,1.4615384615384615,0.6602252917735247,7,3,13,170,115.58333333333333,116.31578947368422,0.6799019607843138
12220,34.25,21.530919824163952,7,94,334,1557,12501.25,45.45985401459854,8.029062299293512
12224,1.9375,1.2893796958227628,7,6,20,194,188.58333333333331,100.12903225806451,0.9720790378006872
12227,5.095238095238095,5.0789355703034715,7,22,58,415,1301.8333333333333,81.44859813084113,3.1369477911646584
12234,2.4,1.35400640077266,7,6,23,325,365.0,135.41666666666669,1.123076923076923
12235,2.142857142857143,1.590148241067929,7,7,22,161,273.75,75.13333333333334,1.700310559006211
1225,4.0,0.0,7,0,28,28,24.333333333333332,7.0,0.869047619047619
12253,2.0714285714285716,1.8171950369175573,7,8,22,210,176.41666666666666,101.37931034482757,0.840079365079365
12259,1.0,0.0,7,0,7,33,6.083333333333333,33.0,0.18434343434343434
1226,3.9444444444444446,4.465387165709435,7,19,47,251,863.8333333333333,63.63380281690141,3.4415670650730408
12268,12.0,0.0,7,0,84,135,73.0,11.25,0.5407407407407407
12270,3.85,8.64063228680572,7,38,65,250,468.41666666666663,64.93506493506493,1.8736666666666666
12271,3.625,4.897156609415596,7,21,46,157,176.41666666666666,43.310344827586206,1.1236730360934182
1228,2.3666666666666667,1.7904600320690716,7,8,25,95,431.91666666666663,40.140845070422536,4.546491228070175
123,1.0,0.0,7,0,7,22,12.166666666666666,22.0,0.553030303030303
1230,40.0,0.0,7,0,280,349,243.33333333333331,8.725,0.6972301814708691
1231,37.63333333333333,33.30188912372749,7,145,408,1454,13736.166666666666,38.63596102745793,9.447157267308574
12310,1.88,1.3329166015421468,7,6,19,174,285.91666666666663,92.55319148936171,1.643199233716475
1232,80.1,84.93560871106206,7,370,931,1587,29236.5,19.812734082397004,18.42249527410208
12324,3.1666666666666665,4.833908011812665,7,21,43,89,115.58333333333333,28.10526315789474,1.298689138576779
1233,159.63333333333333,152.71120042244206,7,665,1782,1799,58266.166666666664,11.269576111923158,32.38808597368909
12340,1.0,0.0,7,0,7,28,6.083333333333333,28.0,0.21726190476190474
12343,4.176470588235294,3.4796889651400815,7,15,44,352,1295.75,84.28169014084507,3.6811079545454546
12351,1.75,0.9574271077563381,7,4,16,65,42.58333333333333,37.142857142857146,0.655128205128205
12353,1.0,0.0,7,0,7,49,24.333333333333332,49.0,0.4965986394557823
12354,5.0,0.0,7,0,35,107,30.416666666666664,21.4,0.2842679127725857
12355,1.0,0.0,7,0,7,40,12.166666666666666,40.0,0.30416666666666664
1236,1.4615384615384615,1.1266014242982163,7,5,15,100,115.58333333333333,68.42105263157895,1.1558333333333333
12368,7.9411764705882355,6.799916115661695,7,30,86,523,1642.5,65.85925925925926,3.1405353728489485
1237,6.74468085106383,7.9658730930802655,7,35,82,280,1928.4166666666665,41.51419558359621,6.88720238095238
12374,3.05,5.986607861235821,7,26,47,273,371.0833333333333,89.50819672131148,1.3592796092796091
12378,6.0,7.0710678118654755,7,31,73,106,73.0,17.666666666666668,0.6886792452830188
1238,13.307692307692308,13.906605091048318,7,61,154,1299,4209.666666666666,97.61271676300578,3.240697972799589
12387,1.6666666666666667,0.6582805886043833,7,3,15,163,212.91666666666666,97.8,1.306237218813906
12388,1.5714285714285714,0.5345224838248488,7,2,13,67,66.91666666666666,42.63636363636364,0.9987562189054725
12389,6.0,0.0,7,0,42,141,109.5,23.5,0.776595744680851
1239,5.644444444444445,5.498576491633398,7,24,64,246,1545.1666666666665,43.582677165354326,6.281165311653116
12390,1.5,0.7071067811865476,7,3,14,78,18.25,52.0,0.23397435897435898
1240,2.0,1.4142135623730951,7,6,20,36,24.333333333333332,18.0,0.6759259259259259
12415,2.0454545454545454,1.2901558682973793,7,6,20,247,273.75,120.75555555555556,1.1082995951417005
12416,3.7419354838709675,3.687526198193796,7,16,42,400,705.6666666666666,106.89655172413794,1.7641666666666667
1242,1.625,1.0606601717798212,7,5,16,120,79.08333333333333,73.84615384615384,0.6590277777777778
12428,6.333333333333333,4.926120853842978,7,21,65,81,231.16666666666666,12.789473684210527,2.853909465020576
12429,1.7391304347826086,0.963770592485946,7,4,16,180,243.33333333333331,103.5,1.3518518518518516
1244,10.195652173913043,10.179761108782664,7,44,115,599,2853.083333333333,58.75053304904051,4.763077351140789
12443,1.0,0.0,7,0,7,35,6.083333333333333,35.0,0.1738095238095238
12450,4.2,3.284236120706263,7,14,43,412,766.5,98.09523809523809,1.8604368932038835
12465,22.636363636363637,20.41723870565352,7,89,247,1002,4544.25,44.265060240963855,4.535179640718563
12473,4.744186046511628,5.5295441268043835,7,24,57,455,1241.0,95.90686274509802,2.7274725274725276
12475,1.0,0.0,7,0,7,44,18.25,44.0,0.4147727272727273
12476,1.25,0.4629100498862757,7,2,11,87,60.83333333333333,69.6,0.6992337164750957
12477,2.0,1.3093073414159542,7,6,20,101,97.33333333333333,50.5,0.9636963696369637
12478,2.1904761904761907,1.2090925365350504,7,5,20,172,279.8333333333333,78.52173913043478,1.6269379844961238
12479,9.194444444444445,11.47374504670665,7,50,114,531,2013.5833333333333,57.75226586102719,3.792059008160703
1248,1.0,0.0,7,0,7,27,24.333333333333332,27.0,0.9012345679012346
12494,14.071428571428571,8.98258388142372,7,39,138,775,1198.4166666666665,55.076142131979694,1.5463440860215052
12495,13.26,12.455324244708216,7,54,147,982,4033.25,74.05731523378583,4.107179226069246
12496,2.0,0.0,7,0,14,54,12.166666666666666,27.0,0.22530864197530864
12505,10.029411764705882,7.525654281905759,7,33,103,644,2074.4166666666665,64.21114369501467,3.221143892339544
12507,1.8,2.2010098692292237,7,10,23,85,109.5,47.22222222222222,1.2882352941176471
12511,1.8125,1.2763881332363862,7,6,19,153,176.41666666666666,84.41379310344827,1.1530501089324618
12519,2.0,1.4142135623730951,7,6,20,110,24.333333333333332,55.0,0.2212121212121212
1252,2.2333333333333334,1.5241353305225642,7,7,23,213,407.5833333333333,95.3731343283582,1.9135367762128324
12520,7.558139534883721,9.35109447523809,7,41,94,703,1977.0833333333333,93.01230769230769,2.81235182550972
1253,1.0,0.0,7,0,7,19,12.166666666666666,19.0,0.6403508771929824
12534,5.333333333333333,4.08562206919677,7,18,55,419,876.0,78.5625,2.090692124105012
12536,12.0,0.0,7,0,84,163,146.0,13.583333333333334,0.8957055214723927
12538,1.0,0.0,7,0,7,47,12.166666666666666,47.0,0.25886524822695034
12539,1.5,0.5773502691896257,7,3,14,72,36.5,48.0,0.5069444444444444
12575,2.0,1.0,7,4,18,72,36.5,36.0,0.5069444444444444
1258,6.541666666666667,7.391652374313543,7,32,78,408,1910.1666666666665,62.36942675159236,4.681781045751634
12585,1.0,0.0,7,0,7,28,6.083333333333333,28.0,0.21726190476190474
12586,23.755102040816325,22.04874392893022,7,96,262,1316,7081.0,55.39862542955327,5.380699088145897
12589,16.416666666666668,10.816303631205267,7,47,162,707,1198.4166666666665,43.065989847715734,1.6950730787364447
1259,1.5,1.2649110640673518,7,6,16,102,146.0,68.0,1.4313725490196079
12592,3.5,3.5355339059327378,7,15,40,53,42.58333333333333,15.142857142857142,0.8034591194968552
12593,2.125,1.5526475085202969,7,7,22,83,103.41666666666666,39.05882352941177,1.2459839357429718
12595,2.3333333333333335,1.5275252316519468,7,7,23,103,42.58333333333333,44.14285714285714,0.41343042071197406
126,33.93103448275862,43.28237032981455,7,188,426,857,11972.0,25.257113821138212,13.969661610268378
12607,4.0,6.164414002968976,7,27,55,90,121.66666666666666,22.5,1.3518518518518516
1261,47.078947368421055,55.76174295375279,7,243,573,4689,10883.083333333332,99.59865846841811,2.320981730290751
1262,5.4,9.289779329994873,7,40,78,122,164.25,22.59259259259259,1.346311475409836
12625,12.0,0.0,7,0,84,106,73.0,8.833333333333334,0.6886792452830188
12637,1.0,0.0,7,0,7,52,12.166666666666666,52.0,0.23397435897435898
12646,1.0,0.0,7,0,7,26,18.25,26.0,0.7019230769230769
12655,1.0,0.0,7,0,7,26,12.166666666666666,26.0,0.46794871794871795
12656,2.857142857142857,2.410295378065479,7,10,30,72,121.66666666666666,25.2,1.6898148148148147
12662,1.6666666666666667,1.1547005383792515,7,5,17,132,121.66666666666666,79.2,0.9217171717171716
12663,8.178571428571429,9.321633823684406,7,41,98,591,1393.0833333333333,72.26200873362446,2.357163000564016
12665,4.0,0.0,7,0,28,54,24.333333333333332,13.5,0.4506172839506173
12666,24.177777777777777,29.82089634108704,7,130,299,1143,6618.666666666666,47.27481617647059,5.790609507144939
1267,3.2,4.919349550499537,7,21,43,81,97.33333333333333,25.3125,1.2016460905349793
12681,2.5652173913043477,1.5616450230015826,7,7,25,245,358.91666666666663,95.5084745762712,1.4649659863945577
12684,1.4,0.699205898780101,7,3,13,97,85.16666666666666,69.28571428571429,0.8780068728522336
12685,4.2368421052631575,3.8233578741539365,7,17,47,364,979.4166666666666,85.91304347826087,2.690705128205128
1269,17.036363636363635,19.12140901785961,7,83,202,651,5700.083333333333,38.21237993596585,8.755888376856118
12690,11.0,0.0,7,0,77,68,66.91666666666666,6.181818181818182,0.9840686274509802
1271,5.023809523809524,5.602647872421229,7,24,59,227,1283.5833333333333,45.18483412322275,5.654552129221733
1273,3.7916666666666665,3.0032488318651334,7,13,40,266,1107.1666666666665,70.15384615384616,4.162280701754385
1274,2.0,0.0,7,0,14,23,12.166666666666666,11.5,0.5289855072463768
12747,15.294117647058824,13.461491919764406,7,59,166,1242,4745.0,81.2076923076923,3.820450885668277
12757,1.6,1.2421180068162376,7,5,16,171,146.0,106.875,0.8538011695906432
1276,10.488888888888889,20.260375817906944,7,88,161,1073,2871.333333333333,102.29872881355932,2.675986331158745
12768,12.0,0.0,7,0,84,115,73.0,9.583333333333334,0.6347826086956522
12771,30.53448275862069,32.079514979293485,7,140,354,1249,10773.583333333332,40.904573687182385,8.625767280491058
12772,8.513513513513514,8.84314430512141,7,38,98,523,1916.25,61.43174603174603,3.6639579349904396
12773,4.529411764705882,4.208471212509843,7,18,50,354,936.8333333333333,78.15584415584416,2.6464218455743875
12774,4.0,0.0,7,0,28,61,24.333333333333332,15.25,0.3989071038251366
12775,17.65,15.81552304638608,7,69,193,927,4294.833333333333,52.521246458923514,4.633045667026249
1278,11.631578947368421,11.083500573483363,7,48,129,480,4033.25,41.26696832579186,8.402604166666666
12803,1.375,0.6191391873668903,7,3,13,119,133.83333333333331,86.54545454545455,1.1246498599439774
1281,17.12727272727273,14.4786618798717,7,63,183,874,5730.5,51.029723991507424,6.556636155606407
1282,4.113207547169812,3.729613185544594,7,16,45,301,1326.1666666666665,73.1788990825688,4.405869324473975
129,1.0,0.0,7,0,7,20,6.083333333333333,20.0,0.30416666666666664
12900,1.625,0.7440238091428449,7,3,14,162,79.08333333333333,99.6923076923077,0.4881687242798354
12901,7.153846153846154,5.132653266552872,7,22,72,614,1697.25,85.82795698924731,2.7642508143322475
12910,1.3333333333333333,0.5773502691896258,7,3,12,28,24.333333333333332,21.0,0.869047619047619
12913,1.6666666666666667,0.5773502691896257,7,3,15,25,30.416666666666664,15.0,1.2166666666666666
12924,1.8461538461538463,1.344504484072964,7,6,19,150,146.0,81.25,0.9733333333333334
12943,10.020408163265307,10.794461920969722,7,47,117,773,2986.9166666666665,77.14256619144602,3.8640577835273824
12944,6.638297872340425,4.940628070947068,7,22,68,616,1898.0,92.7948717948718,3.081168831168831
12945,6.5,5.8147322475855345,7,25,70,603,1818.9166666666665,92.76923076923077,3.0164455500276395
12946,3.4411764705882355,2.3637563386526326,7,10,34,377,711.75,109.55555555555554,1.8879310344827587
1295,27.928571428571427,31.91001959650528,7,139,334,2184,9514.333333333332,78.1994884910486,4.356379731379731
12951,3.5,2.6349301969610397,7,11,36,373,766.5,106.57142857142857,2.0549597855227884
1296,2.0434782608695654,1.2239377906638147,7,5,19,146,285.91666666666663,71.44680851063829,1.958333333333333
12963,3.16,2.4097026095903757,7,10,32,327,480.5833333333333,103.48101265822784,1.4696738022426095
12994,12.555555555555555,11.778885276832435,7,51,139,824,4124.5,65.6283185840708,5.005461165048544
13045,4.428571428571429,5.094347941825426,7,22,53,239,188.58333333333331,53.967741935483865,0.7890516039051603
13052,7.75,6.598537540578109,7,29,83,655,2074.4166666666665,84.51612903225806,3.1670483460559793
13061,1.0,0.0,7,0,7,8,6.083333333333333,8.0,0.7604166666666666
13062,2.4,1.9493588689617927,7,8,25,54,73.0,22.5,1.3518518518518519
13064,6.0,0.0,7,0,42,27,36.5,4.5,1.3518518518518519
13065,2.7777777777777777,3.527668414752787,7,15,34,58,152.08333333333331,20.88,2.622126436781609
13081,1.8461538461538463,1.214231845389905,7,5,18,97,146.0,52.541666666666664,1.5051546391752577
13086,1.6666666666666667,1.1547005383792517,7,5,17,14,30.416666666666664,8.4,2.1726190476190474
1309,1.5555555555555556,0.6156987634551992,7,3,14,75,170.33333333333331,48.214285714285715,2.271111111111111
13094,1.0,0.0,7,0,7,42,12.166666666666666,42.0,0.28968253968253965
13097,3.7435897435897436,2.9084083974242385,7,13,39,408,888.1666666666666,108.98630136986301,2.1768790849673203
13113,2.526315789473684,2.9882812052086916,7,13,31,133,292.0,52.645833333333336,2.1954887218045114
13122,2.7,2.359378449224852,7,10,29,139,164.25,51.48148148148148,1.1816546762589928
13123,2.1904761904761907,1.8060744065250363,7,8,23,193,279.8333333333333,88.1086956521739,1.4499136442141622
13124,2.3333333333333335,1.5569978883230458,7,7,23,153,170.33333333333331,65.57142857142857,1.1132897603485838
13132,2.0,0.0,7,0,14,49,12.166666666666666,24.5,0.24829931972789115
13141,12.722222222222221,10.798441980505762,7,47,136,709,2786.1666666666665,55.7292576419214,3.9297132110954394
13143,3.0833333333333335,3.5985101587071893,7,16,38,245,450.16666666666663,79.45945945945945,1.8374149659863943
13144,1.0,0.0,7,0,7,48,18.25,48.0,0.3802083333333333
13147,4.185185185185185,4.557639715036696,7,20,49,269,687.4166666666666,64.27433628318585,2.55545229244114
13150,1.0,0.0,7,0,7,56,42.58333333333333,56.0,0.7604166666666666
13154,12.052631578947368,10.029543840294094,7,44,128,679,2786.1666666666665,56.33624454148472,4.1033382425135
13163,10.16,12.196285818030915,7,53,124,798,3090.333333333333,78.54330708661418,3.8725981620718457
13181,7.5,6.363961030678928,7,28,80,107,91.25,14.266666666666667,0.852803738317757
13183,12.0,0.0,7,0,84,96,73.0,8.0,0.7604166666666666
13215,26.291666666666668,53.70651257299829,7,234,418,547,3838.583333333333,20.805071315372423,7.017519804996953
13225,3.5185185185185186,3.5558226395413253,7,15,40,221,577.9166666666666,62.810526315789474,2.6150075414781297
13229,2.0,1.4142135623730951,7,6,20,22,24.333333333333332,11.0,1.106060606060606
1323,8.446428571428571,7.3926736284394,7,32,91,539,2877.4166666666665,63.81395348837209,5.338435374149659
13242,1.5,0.7071067811865476,7,3,14,55,18.25,36.666666666666664,0.33181818181818185
13244,2.75,1.707825127659933,7,7,26,41,66.91666666666666,14.909090909090908,1.6321138211382111
13245,3.0,1.0,7,4,25,45,54.75,15.0,1.2166666666666666
13251,6.5,7.7781745930520225,7,34,80,104,79.08333333333333,16.0,0.7604166666666666
13255,1.5,0.5773502691896257,7,3,14,68,36.5,45.333333333333336,0.5367647058823529
13258,8.32,7.385700469730102,7,32,90,633,2530.6666666666665,76.08173076923077,3.9978936282253814
