SKU,Description,total_qty,total_revenue,avg_price,n_transactions,annual_demand_units,unit_cost_est,order_cost_S,holding_cost_H,EOQ_units
23192,Martinelli Bondi Home Pnt Nr,2,125.98,62.99,2,12.166666666666666,62.99,200.0,12.598,20
20041,Ramey Chard Hyde Vyd,2,125.98,62.99,2,12.166666666666666,62.99,200.0,12.598,20
24477,Coffinet-Duvernay Chass-Mon,2,125.98,62.99,1,12.166666666666666,62.99,200.0,12.598,20
22643,Chartron Trebuchet Puligny,2,125.98,62.99,2,12.166666666666666,62.99,200.0,12.598,20
19586,Ch Godeau St Emilion 10 Cru,3,125.97,41.99,2,18.25,41.99,200.0,8.398000000000001,29
19502,Nostor Templari Priorat Red,3,125.97,41.99,3,18.25,41.99,200.0,8.398000000000001,29
405,Jack Daniels & Coke,3,125.97,41.99,1,18.25,36.99,200.0,7.398000000000001,31
18385,B Side Napa Vly Red,6,125.94,20.99,1,36.5,26.99,200.0,5.398,52
21386,Segal's Cab Svgn Spcl Rsv Ga,6,125.93999999999998,20.99,5,36.5,20.99,200.0,4.1979999999999995,59
17528,Dom Serene Roadblock Syrah,7,125.93,17.99,3,42.58333333333333,26.99,200.0,5.398,56
45565,F Coppola Diamond Malbec,7,125.93,17.99,1,42.58333333333333,17.99,200.0,3.598,69
24754,Girl & Dragon Malbec,9,125.91,13.99,6,54.75,13.99,200.0,2.798,88
23021,Jarhead Red,9,125.91,13.99,9,54.75,13.99,200.0,2.798,88
24124,Tarima 14 Blanco Alicante,14,125.86,8.99,12,85.16666666666666,8.99,200.0,1.798,138
6919,Paul Masson Rose,18,125.82,6.99,1,109.5,6.99,200.0,1.3980000000000001,177
8908,Carlo Rossi Rhine Calif,18,125.82,6.99,2,109.5,6.99,200.0,1.3980000000000001,177
19610,Ch Rieussec Gr Cru 10 Sauter,1,124.99,124.99,1,6.083333333333333,124.99,200.0,24.998,10
11918,Ch de Beaucastel Pape Blanc,1,124.99,124.99,1,6.083333333333333,139.9,200.0,27.980000000000004,9
19971,Ch Le Bon Pasteur 10 Brdx,1,124.99,124.99,1,6.083333333333333,124.99,200.0,24.998,10
24706,Kenwood J London Znfdl,5,124.94999999999999,24.99,4,30.416666666666664,18.99,200.0,3.798,57
25184,Riglos Gran Cab Svgn,5,124.94999999999999,24.99,5,30.416666666666664,24.99,200.0,4.998,49
18797,Hess Shirttail Crk Vyd Chard,10,124.9,12.49,3,60.83333333333333,12.49,200.0,2.498,99
23242,Columbia Crest H3 Svgn Bl,13,124.37,8.615,4,79.08333333333333,11.99,200.0,2.398,115
35290,Vampire Transylvania Merlot,19,123.31,6.49,10,115.58333333333333,11.99,200.0,2.398,139
23747,Ch Cantemerie 12 Haut-Medoc,3,122.97,40.99,2,18.25,40.99,200.0,8.198,30
22928,Desert Wind Ruah Red,6,120.94,20.156666666666666,6,36.5,18.99,200.0,3.798,62
44859,Man Cab Svgn Western Cape,11,120.89,10.99,4,66.91666666666666,10.99,200.0,2.198,110
45992,Casa Liliana Good Chard,11,120.89,10.99,6,66.91666666666666,10.99,200.0,2.198,110
24696,Black Stallion 10 Trans Cab,1,119.99,119.99,1,6.083333333333333,119.99,200.0,23.998,10
25528,Masi Campo Torbe Amarone 00,1,119.99,119.99,1,6.083333333333333,119.99,200.0,23.998,10
2943,The Macallan 18 Yr Old,1,119.99,119.99,1,6.083333333333333,119.99,200.0,23.998,10
4010,Armorik Single Malt Whiskey,2,119.98,59.99,2,12.166666666666666,59.99,200.0,11.998000000000001,20
25067,Jadot Pommard 13 Clos Commar,2,119.98,59.99,2,12.166666666666666,59.99,200.0,11.998000000000001,20
24723,Tenuta di Biserno Il Pino,2,119.98,59.99,1,12.166666666666666,59.99,200.0,11.998000000000001,20
18199,Valandraud 09 St Emilion Cru,2,119.98,59.99,1,12.166666666666666,64.99,200.0,12.998,19
23291,Ch Cantenac Brown Margx 11,2,119.98,59.99,1,12.166666666666666,59.99,200.0,11.998000000000001,20
10910,Marcarini Barolo Brunate,2,119.98,59.99,2,12.166666666666666,59.99,200.0,11.998000000000001,20
4354,Casa Noble Anejo,2,119.98,59.99,1,12.166666666666666,59.99,200.0,11.998000000000001,20
20661,Pali Pnt Nr Cargasacchi Vyd,2,119.98,59.99,1,12.166666666666666,59.99,200.0,11.998000000000001,20
22105,Castello Di Cacchiano Chiant,3,119.97,39.99,3,18.25,39.99,200.0,7.998000000000001,30
8261,Revolucion Silver Tequila,3,119.97,39.99,2,18.25,39.99,200.0,7.998000000000001,30
24411,Marques de Grinon 10 Cab Svg,3,119.97,39.99,2,18.25,39.99,200.0,7.998000000000001,30
25063,Jadot Savigny 13 Clos de Gue,3,119.97,39.99,2,18.25,39.99,200.0,7.998000000000001,30
25002,Presqu'ile Pnt Nr Snta Maria,3,119.97,39.99,3,18.25,39.99,200.0,7.998000000000001,30
24170,Adelsheim Caitlins Rsv Chard,3,119.97,39.99,3,18.25,39.99,200.0,7.998000000000001,30
25069,Jadot Cote de Beaune Vlgs 13,4,119.96,29.99,4,24.333333333333332,29.99,200.0,5.998,40
25008,St Supery Dollarhide Svgn Bl,4,119.96,29.99,3,24.333333333333332,29.99,200.0,5.998,40
3022,La Collection Ski Boot,4,119.96,29.99,1,24.333333333333332,29.99,200.0,5.998,40
16585,Pali Summit Station R Pnt Nr,4,119.96,29.99,3,24.333333333333332,29.99,200.0,5.998,40
24415,Hidalgo Gobernador Oloroso S,4,119.96,29.99,3,24.333333333333332,29.99,200.0,5.998,40
22599,Antica Fratta Franciacorta B,4,119.96,29.99,3,24.333333333333332,29.99,200.0,5.998,40
23494,Ch Doisy-Daene Sauternes 11,4,119.96,29.99,2,24.333333333333332,29.99,200.0,5.998,40
20129,Melee Grenache,5,119.94999999999999,23.99,4,30.416666666666664,32.99,200.0,6.598000000000001,43
39797,Steele Catfish Znfdl,5,119.94999999999999,23.99,3,30.416666666666664,23.99,200.0,4.798,50
3646,Tarantula Azul Tequila,6,119.94,19.99,1,36.5,19.99,200.0,3.9979999999999998,60
749,Stolichnaya Hot Vodka,6,119.94,19.99,5,36.5,19.99,200.0,3.9979999999999998,60
35910,Mulderbosch Svgn Bl Stelnbch,6,119.94,19.99,4,36.5,19.99,200.0,3.9979999999999998,60
34803,Bregeon Muscadet Sevre et M,6,119.94,19.99,6,36.5,17.99,200.0,3.598,64
33734,Hopler Pinot Noir Austria,6,119.94,19.99,4,36.5,19.99,200.0,3.9979999999999998,60
7680,Viniq Shimmery Glow,6,119.93999999999998,20.189999999999998,5,36.5,24.99,200.0,4.998,54
20980,Valley of the Moon Blend 41,6,119.93999999999998,19.99,5,36.5,19.99,200.0,3.9979999999999998,60
16190,Morande Edicion Limitada,8,119.92,14.99,4,48.666666666666664,22.99,200.0,4.598,65
24052,Poochi Poochi Sparkling Sake,8,119.92,14.99,7,48.666666666666664,14.99,200.0,2.998,81
3711,Three Olives Mango Vodka,8,119.92,14.99,3,48.666666666666664,14.99,200.0,2.998,81
22898,Dona Paula Est Red Blend,10,119.9,11.99,6,60.83333333333333,11.99,200.0,2.398,101
43393,Red Diamond Shiraz Wash,10,119.9,11.99,3,60.83333333333333,11.99,200.0,2.398,101
25160,Cinq les Pattes Bordeaux Bla,10,119.9,11.99,10,60.83333333333333,11.99,200.0,2.398,101
17988,Porta Vita Blush Rosato,10,119.9,11.99,4,60.83333333333333,11.99,200.0,2.398,101
19414,Rainstorm Pnt Gris,10,119.9,11.99,9,60.83333333333333,13.99,200.0,2.798,93
44781,Nicolis Recioto Valpo Clsc,12,119.88000000000001,9.99,2,73.0,9.99,200.0,1.9980000000000002,121
18309,Grandial Brut Blanc de Blanc,12,119.88,9.99,5,73.0,9.99,200.0,1.9980000000000002,121
10701,Yellow Tail Bubbles Rose,12,119.88,9.99,9,73.0,9.99,200.0,1.9980000000000002,121
17470,Zacharias Ambelos Phos White,12,119.88,9.99,1,73.0,9.99,200.0,1.9980000000000002,121
18384,2 Copas Spain White,12,119.88,9.99,1,73.0,9.99,200.0,1.9980000000000002,121
24494,Buehler Wh Znfdl Napa,12,119.88,9.99,1,73.0,9.99,200.0,1.9980000000000002,121
8008,Bols Peppermint Schnapps,12,119.88,9.99,10,73.0,9.99,200.0,1.9980000000000002,121
17017,Riebeek Cellars Chard,12,119.88,9.99,1,73.0,9.99,200.0,1.9980000000000002,121
24476,Les Pasquets Entre Deux Mers,12,119.88,9.99,11,73.0,9.99,200.0,1.9980000000000002,121
40666,Bolla Chianti,12,119.88,9.99,1,73.0,9.99,200.0,1.9980000000000002,121
17367,Riebeek Clrs Svgn Bl Swartld,12,119.88,9.99,1,73.0,9.99,200.0,1.9980000000000002,121
23894,Lindemans Bin 45 Cab Svgn,12,119.88,9.99,1,73.0,9.99,200.0,1.9980000000000002,121
34501,Gabbiano Pinot Grigio Delle,12,119.88,9.99,1,73.0,9.99,200.0,1.9980000000000002,121
16863,Pacifico Sur Cab Svgn Rsv,12,119.88,9.99,1,73.0,9.99,200.0,1.9980000000000002,121
835,Bols Creme De Noyaux,12,119.88,9.99,1,73.0,9.99,200.0,1.9980000000000002,121
37722,Jacobs Crk Shirz Rsv,12,119.88,9.99,1,73.0,12.99,200.0,2.5980000000000003,106
21526,Listel Grain de Gris Rose,12,119.88,9.99,1,73.0,9.99,200.0,1.9980000000000002,121
21504,Ponte Vinho Verde,12,119.88,9.99,1,73.0,9.99,200.0,1.9980000000000002,121
845,Bols Amaretto Liqueur,12,119.88,9.99,10,73.0,9.99,200.0,1.9980000000000002,121
14357,Chilensis Pnt Nr,12,119.88,9.99,6,73.0,9.99,200.0,1.9980000000000002,121
22388,Hayes Valley Meritage Red CC,12,119.88,9.99,1,73.0,11.99,200.0,2.398,110
45214,Canaletto Pnt Nr Pavia,12,119.88,9.99,1,73.0,11.99,200.0,2.398,110
40220,Bella Italia Pnt Grigio Ter,12,119.88,9.99,1,73.0,7.99,200.0,1.598,135
46090,Dom du Salvard Cheverny Rg,15,119.85000000000001,7.989999999999999,3,91.25,7.99,200.0,1.598,151
44302,Yellow Tail Pnt Nr,15,119.85,7.99,7,91.25,7.99,200.0,1.598,151
24051,Genbei San Demonslayer Sake,20,119.80000000000001,5.99,15,121.66666666666666,5.99,200.0,1.1980000000000002,202
17911,Blackstone Winemakers Malbec,20,119.8,5.99,5,121.66666666666666,10.99,200.0,2.198,149
8063,Absolut Pears,60,119.4,1.9899999999999998,40,365.0,1.99,200.0,0.398,606
23066,Toad Hollow Risque Sparkling,7,118.92999999999999,16.99,2,42.58333333333333,16.99,200.0,3.3979999999999997,71
2858,Royal Thistle Scotch,7,118.92999999999999,16.99,3,42.58333333333333,16.99,200.0,3.3979999999999997,71
4387,Allens Coffee Brandy Trv,14,118.86,8.49,12,85.16666666666666,8.49,200.0,1.6980000000000002,142
21473,Ch Malartic-Lagraviere Rouge,2,117.98,58.99,1,12.166666666666666,58.99,200.0,11.798000000000002,20
20685,A Bichot Ch Gris Nuits St Ge,2,117.98,58.99,2,12.166666666666666,83.99,200.0,16.798,17
37100,Antinori Brnllo Mntlcno Pain,2,117.98,58.99,1,12.166666666666666,52.99,200.0,10.598,21
2976,Islay Mist 8 Yr Old Scotch,7,117.92999999999999,17.49,4,42.58333333333333,17.99,200.0,3.598,69
23792,Camila Malbec,12,117.48,9.79,1,73.0,9.79,200.0,1.958,122
25376,Artesa Rsv Pnt Nr,3,116.97,38.99,1,18.25,38.99,200.0,7.798000000000001,31
20772,Dutton Goldfield Chard Dutto,3,116.97,38.99,2,18.25,38.99,200.0,7.798000000000001,31
23236,Scaggs Vyds Mt Vedeer Montag,3,116.97,38.99,2,18.25,38.99,200.0,7.798000000000001,31
38529,Seghesio Cortina Znfdl,3,116.97,38.99,1,18.25,38.99,200.0,7.798000000000001,31
536,Svedka Cherry Vodka,9,116.91,12.99,7,54.75,12.99,200.0,2.5980000000000003,92
23543,Guillermo Mndza Kosher Malbc,9,116.91,12.99,4,54.75,12.99,200.0,2.5980000000000003,92
25319,Ch Deux Rocs Premices Red,9,116.91,12.99,6,54.75,12.99,200.0,2.5980000000000003,92
46065,Corbett Canyon Pnt Nr,9,116.91,12.99,9,54.75,12.99,200.0,2.5980000000000003,92
20420,Vigne A Porrona Rosso,9,116.91,12.99,5,54.75,12.99,200.0,2.5980000000000003,92
25199,Le Prelat CdR Blanc,9,116.91,12.99,7,54.75,12.99,200.0,2.5980000000000003,92
780,Svedka Clementine Vodka,9,116.91,12.99,8,54.75,12.99,200.0,2.5980000000000003,92
23925,Cote Mas Blanc Mediterrane,13,116.87,8.99,8,79.08333333333333,8.99,200.0,1.798,133
700,Hiram Walker Cr de Cacao Br,14,116.05999999999999,8.29,12,85.16666666666666,8.29,200.0,1.658,143
20854,Moutard Champagne,2,115.98,57.99,1,12.166666666666666,57.99,200.0,11.598,20
278,Cazadores Reposado Tequila,4,115.96,28.99,1,24.333333333333332,28.99,200.0,5.798,41
19594,Ch Doisy Daene Gr Vin Sec 10,4,115.96,28.99,2,24.333333333333332,28.99,200.0,5.798,41
918,Smirnoff Cherry Vodka,8,115.92,14.49,4,48.666666666666664,14.49,200.0,2.898,82
16430,HandCraft Artisan Coll Pet S,20,115.80000000000001,5.79,5,121.66666666666666,9.99,200.0,1.9980000000000002,156
23592,Daou Soul of a Lion Red,1,114.99,114.99,1,6.083333333333333,114.99,200.0,22.998,10
14265,Vieux Clocher Vacqueyras 07,5,114.94999999999999,22.99,5,30.416666666666664,22.99,200.0,4.598,51
24136,Chanson Le Bourgogne Pnt Nr,5,114.94999999999999,22.99,4,30.416666666666664,22.99,200.0,4.598,51
23186,Morgan Winery Double L  Rsl,5,114.94999999999999,22.99,4,30.416666666666664,22.99,200.0,4.598,51
21087,Gundlach Bundschu 07 Vintage,2,113.98,56.99,2,12.166666666666666,84.99,200.0,16.998,17
13606,Neal Petite Syrah Rutherford,3,113.97,37.99,1,18.25,37.99,200.0,7.598000000000001,31
23538,Vin Vault Cab Svgn,6,113.94,18.99,1,36.5,10.49,200.0,2.0980000000000003,83
2215,Ole Smoky Harley-Davidson,6,113.94,18.99,5,36.5,18.99,200.0,3.798,62
9191,Mojoshot Blue Lagoon RTD,114,112.86,0.99,51,693.5,0.99,200.0,0.198,1184
17384,20 Mile 09 Brdx Superior,3,112.47,37.49,2,18.25,51.99,200.0,10.398000000000001,26
15020,Angeline Chard Cal,15,112.35,7.49,5,91.25,12.99,200.0,2.5980000000000003,119
945,Vincent Van Gogh Pineapple,4,111.96,27.99,4,24.333333333333332,27.99,200.0,5.598,42
22644,Gaston & Ravaut Bourgn Chard,4,111.96,27.99,2,24.333333333333332,27.99,200.0,5.598,42
36571,Matanzas Creek Chard Sonoma,4,111.96,27.99,2,24.333333333333332,25.99,200.0,5.198,43
21426,Szigeti Gruner Velt Skt Brut,5,111.94999999999999,22.389999999999997,5,30.416666666666664,23.99,200.0,4.798,50
20174,Dom Bousquet Pnt Nr Rsv,7,111.93,15.99,7,42.58333333333333,15.99,200.0,3.1980000000000004,73
18880,Piccini Memoro,8,111.92,13.99,5,48.666666666666664,12.99,200.0,2.5980000000000003,87
25106,Pulenta Est Gran Cab Franc,3,110.97,36.99,3,18.25,36.99,200.0,7.398000000000001,31
23203,Truvee Red,9,110.91,12.323333333333332,9,54.75,12.99,200.0,2.5980000000000003,92
4141,Wild Turkey American Honey,112,110.88000000000001,0.99,49,681.3333333333333,0.99,200.0,0.198,1173
45129,Paul Hobbs Pnt Nr RRV,2,109.98,54.99,1,12.166666666666666,54.99,200.0,10.998000000000001,21
25007,St Supery Elu Meritage Red,2,109.98,54.99,2,12.166666666666666,54.99,200.0,10.998000000000001,21
22049,Maggy Hawk Jolie Pnt Nr,2,109.98,54.99,2,12.166666666666666,54.99,200.0,10.998000000000001,21
24860,Mystos Longboard Vyd 13 Pnt,2,109.98,54.99,2,12.166666666666666,54.99,200.0,10.998000000000001,21
12199,Rochioli RRV Chard Cal,2,109.98,54.99,2,12.166666666666666,54.99,200.0,10.998000000000001,21
25004,Tenuta Sette Cieli Yantra,5,109.94999999999999,21.99,4,30.416666666666664,21.99,200.0,4.398,53
16749,Ninety+Cellars Lot 50 Prosco,10,109.9,10.99,8,60.83333333333333,10.99,200.0,2.198,105
17914,Thorny Rose Red,10,109.9,10.99,9,60.83333333333333,8.99,200.0,1.798,116
20549,Fifty Shades Of Grey Wh Silk,10,109.9,10.99,7,60.83333333333333,10.99,200.0,2.198,105
20550,Fifty Shades Of Grey Red Sat,10,109.9,10.99,8,60.83333333333333,10.99,200.0,2.198,105
4322,Cruzan Raspberry Flavord Rum,10,109.9,10.99,7,60.83333333333333,10.99,200.0,2.198,105
38526,Seghesio Arneis RRV,10,109.9,10.99,6,60.83333333333333,18.99,200.0,3.798,80
18938,Schmitt Sohne Funf Sangria,10,109.9,10.99,7,60.83333333333333,10.99,200.0,2.198,105
842,Bols Apricot Flavored Brand,10,109.9,10.99,8,60.83333333333333,10.99,200.0,2.198,105
4331,Bacardi Dragon Berry Trav,11,109.89,9.99,10,66.91666666666666,9.99,200.0,1.9980000000000002,116
17938,Stark Raving White,11,109.89,9.99,11,66.91666666666666,9.99,200.0,1.9980000000000002,116
25146,Barefoot Cellars Winter Red,22,109.78,4.99,13,133.83333333333331,4.99,200.0,0.9980000000000001,232
22906,Mercer Canyons Red,19,108.11,5.69,4,115.58333333333333,16.99,200.0,3.3979999999999997,117
2614,Dewars Special RSV 12-Year,2,107.98,53.99,2,12.166666666666666,59.99,200.0,11.998000000000001,20
20428,Fattoria Poggio Red 10,2,107.98,53.99,1,12.166666666666666,53.99,200.0,10.798000000000002,21
23411,Gloria Ferrer Royal Cuvee,4,107.96,26.99,4,24.333333333333332,26.99,200.0,5.398,42
25137,Nicole Chanrion Cote de Brou,6,107.94,17.99,6,36.5,17.99,200.0,3.598,64
3432,Capri Natura Limoncello,6,107.94,17.99,5,36.5,17.99,200.0,3.598,64
11148,Folie A Deux Chard Napa,6,107.94,17.99,1,36.5,17.99,200.0,3.598,64
14190,Ch Haut Branda Brdx Rouge,12,107.88,8.99,1,73.0,8.99,200.0,1.798,127
1408,Southern Comfort Holiday Spi,12,107.88,8.99,9,73.0,8.99,200.0,1.798,127
38318,Portillo Malbec,12,107.88,8.99,1,73.0,8.99,200.0,1.798,127
8634,Manischewitz Cream White Cnd,12,107.88,8.99,10,73.0,8.99,200.0,1.798,127
46508,Crane Lake Pnt Grigio Cal,12,107.88,8.99,2,73.0,8.99,200.0,1.798,127
13583,Twisted Cab Svgn Cal,12,107.88,8.99,1,73.0,3.79,200.0,0.758,196
15188,Las Valles Carinena Red,12,107.88,8.99,1,73.0,8.99,200.0,1.798,127
17706,Il Donato Vino Rosso Puglia,12,107.88,8.99,1,73.0,8.99,200.0,1.798,127
22793,Kenwood Yulupa Pnt Nr,12,107.88,8.99,1,73.0,8.99,200.0,1.798,127
22620,Victor Vyds Old Vine Znfdl,12,107.88,8.99,8,73.0,8.99,200.0,1.798,127
39840,Kenwood Cve Brut Yulupa Spa,12,107.88,8.99,1,73.0,8.99,200.0,1.798,127
19370,Barefoot Perfectly Pink,18,107.82,5.989999999999999,6,109.5,5.99,200.0,1.1980000000000002,191
18363,Sutter Home Rsl,18,107.82,5.99,5,109.5,5.99,200.0,1.1980000000000002,191
19849,Barefoot Cellars Malbec,17,106.93,6.29,11,103.41666666666666,6.29,200.0,1.258,181
23825,Tortiose Crk La Charmel Mus1,8,106.92,13.156666666666666,6,48.666666666666664,11.99,200.0,2.398,90
24260,Red Car Ritchie Vyd Chard,2,105.98,52.99,1,12.166666666666666,52.99,200.0,10.598,21
19695,Ch Bernadotte 10 Haut Medoc,3,104.97,34.99,2,18.25,34.99,200.0,6.998000000000001,32
40436,St Francis Claret Sonoma,7,104.93,14.99,3,42.58333333333333,14.99,200.0,2.998,75
23935,Dom Sourdais Chinon,7,104.93,14.99,6,42.58333333333333,14.99,200.0,2.998,75
24125,Botani 13 Muscat Srra Malaga,7,104.93,14.99,6,42.58333333333333,16.99,200.0,3.3979999999999997,71
17520,C Y Toro Frontera Vintage Re,35,104.65,2.99,6,212.91666666666666,6.49,200.0,1.298,256
6633,Pinnacle Red Berry Vodka,11,104.39,9.49,9,66.91666666666666,12.99,200.0,2.5980000000000003,102
18937,Yangarra Est Vyd 10 Shiraz,4,103.96,25.99,3,24.333333333333332,29.99,200.0,5.998,40
3361,Pinnacle Double Espresso,8,103.92,12.99,6,48.666666666666664,12.99,200.0,2.5980000000000003,87
161,DeKuyper Pineapple,8,103.92,12.99,7,48.666666666666664,12.99,200.0,2.5980000000000003,87
905,DeKuyper Grape Pucker,8,103.92,12.99,5,48.666666666666664,12.99,200.0,2.5980000000000003,87
24692,Calmel & Joseph Chard,8,103.92,12.99,7,48.666666666666664,15.99,200.0,3.1980000000000004,78
3402,Pinnacle Vanilla,8,103.92,12.99,6,48.666666666666664,12.99,200.0,2.5980000000000003,87
18639,Fetzer Crimson Red Blend,8,103.92,12.99,5,48.666666666666664,12.99,200.0,2.5980000000000003,87
15349,Itami Onigoroshi Junmal Shu,13,103.87,7.99,10,79.08333333333333,7.99,200.0,1.598,141
113,Mr Boston Cr de Cacao Brown,16,103.84,6.49,13,97.33333333333333,6.49,200.0,1.298,173
16559,Badenhorst Secateurs Red,7,102.93,14.656666666666666,6,42.58333333333333,13.99,200.0,2.798,78
19062,Ch Olivier 10 Blanc Pessac-L,2,101.98,50.99,2,12.166666666666666,50.99,200.0,10.198,22
22621,A Bichot Adelie Mercury,3,101.97,33.99,2,18.25,33.99,200.0,6.798000000000001,33
14638,Bongiovanni Dolceo D'Alba,6,101.94,16.99,4,36.5,16.99,200.0,3.3979999999999997,66
587,Malibu Mango Rum,6,101.94,16.99,4,36.5,16.99,200.0,3.3979999999999997,66
19201,Jadot 12 Steel Chard,6,101.94,16.99,1,36.5,16.99,200.0,3.3979999999999997,66
15192,Folonari Moscato,8,101.92,12.847142857142858,7,48.666666666666664,14.99,200.0,2.998,81
15058,Cono Sur Organic Svgn Bl,9,101.91,11.24,8,54.75,8.99,200.0,1.798,110
44338,Irony Chard Napa,12,101.88,8.49,1,73.0,11.99,200.0,2.398,110
15366,Vina Borgia Garnacha,12,101.88,8.49,1,73.0,8.49,200.0,1.6980000000000002,131
20842,Papi Merlot,12,101.88,8.49,1,73.0,8.49,200.0,1.6980000000000002,131
34646,Terrazas Alto Cab Svgn Argn,12,101.88,8.49,1,73.0,10.49,200.0,2.0980000000000003,118
735,Orange Quattro di Amore,7,101.43,14.49,3,42.58333333333333,14.49,200.0,2.898,77
5371,Dr McGillicudy's Buttersctch,102,100.98,0.99,36,620.5,0.99,200.0,0.198,1120
36769,Toad Hollow Rose Eye Pnt Nr,12,100.88,8.823333333333332,6,73.0,12.99,200.0,2.5980000000000003,106
24159,Krupp Bros The Doctor Red,1,99.99,99.99,1,6.083333333333333,99.99,200.0,19.998,11
1032,Woodford Rsv MC Classic Malt,1,99.99,99.99,1,6.083333333333333,89.99,200.0,17.998,12
1404,Woodford Rsv Master Coll Pnt,1,99.99,99.99,1,6.083333333333333,89.99,200.0,17.998,12
25056,Jadot Gevrey Chambertin 13,1,99.99,99.99,1,6.083333333333333,99.99,200.0,19.998,11
44651,Nickel Carpenter Cab Svgn,1,99.99,99.99,1,6.083333333333333,99.99,200.0,19.998,11
21339,Flowers Sonoma Cst Chard,1,99.99,99.99,1,6.083333333333333,105.99,200.0,21.198,11
2715,Teeling Single Grain Whiskey,2,99.98,49.99,2,12.166666666666666,49.99,200.0,9.998000000000001,22
39736,Krupp Bros Veraison Red,2,99.98,49.99,2,12.166666666666666,49.99,200.0,9.998000000000001,22
14277,Ferrari Carano Tresor Rsv,2,99.98,49.99,2,12.166666666666666,54.99,200.0,10.998000000000001,21
21481,Chateau Giscours Margaux,2,99.98,49.99,1,12.166666666666666,63.99,200.0,12.798000000000002,20
123,Van Winkle Special Rsv 10 Yr,2,99.98,49.99,2,12.166666666666666,49.99,200.0,9.998000000000001,22
21830,Buoncristiani Family Red OPC,2,99.98,49.99,2,12.166666666666666,49.99,200.0,9.998000000000001,22
19049,Corte Giara Amarone 09,2,99.98,49.99,2,12.166666666666666,49.99,200.0,9.998000000000001,22
3461,Corzo Silver Tequila,2,99.98,49.99,2,12.166666666666666,49.99,200.0,9.998000000000001,22
25156,Champagne Malard Grand Cru B,2,99.98,49.99,1,12.166666666666666,49.99,200.0,9.998000000000001,22
46140,Mate Brunello di Montalcino,2,99.98,49.99,1,12.166666666666666,59.99,200.0,11.998000000000001,20
24473,Andre Jacquart Brut Experien,2,99.98,49.99,2,12.166666666666666,49.99,200.0,9.998000000000001,22
22787,Tenuta La Fuga 09 Brun Montl,2,99.98,49.99,2,12.166666666666666,49.99,200.0,9.998000000000001,22
19427,Latour 11 Beaune Vignes Fran,2,99.98,49.99,1,12.166666666666666,49.99,200.0,9.998000000000001,22
19417,Latour 11 Merslt-Blgny P Cru,2,99.98,49.99,2,12.166666666666666,49.99,200.0,9.998000000000001,22
14013,Joseph Mellot Sancerre White,4,99.96,24.99,4,24.333333333333332,24.99,200.0,4.998,44
24585,Moshin Vyds Pnt Nr RRV,4,99.96,24.99,4,24.333333333333332,24.99,200.0,4.998,44
22323,Anton Bauer Wagram Rsv,4,99.96,24.99,2,24.333333333333332,24.99,200.0,4.998,44
25139,Chigard Fleurie Les Moriers,5,99.94999999999999,19.99,4,30.416666666666664,19.99,200.0,3.9979999999999998,55
19789,Atalon Svgn Bl Napa Valley,5,99.94999999999999,19.99,5,30.416666666666664,19.99,200.0,3.9979999999999998,55
29676,Hartley & Gisbon Pedro Zimen,5,99.94999999999999,19.99,5,30.416666666666664,19.99,200.0,3.9979999999999998,55
19216,Chronic Cellars Sofa King,5,99.94999999999999,19.99,4,30.416666666666664,19.99,200.0,3.9979999999999998,55
827,Bols Anisette,10,99.9,9.99,9,60.83333333333333,9.99,200.0,1.9980000000000002,110
19070,J Lohr Est Bay Mist Rsl,10,99.9,9.99,5,60.83333333333333,9.99,200.0,1.9980000000000002,110
836,Bols Creme de Cassis,10,99.9,9.99,10,60.83333333333333,9.99,200.0,1.9980000000000002,110
15914,Simply Naked Merlot,25,99.75,3.99,3,152.08333333333331,8.99,200.0,1.798,184
715,Hiram Walker Cr de Cacao Wh,12,99.47999999999999,8.29,10,73.0,8.29,200.0,1.658,133
23322,Ch Suduiraut 11 Sauternes Pr,1,98.99,98.99,1,6.083333333333333,98.99,200.0,19.798000000000002,11
5610,West Indies Blue Mtn Coffee,3,98.97,32.99,2,18.25,32.99,200.0,6.598000000000001,33
22934,Carol Shelton Rocky Rsv Znfd,3,98.97,32.99,3,18.25,32.99,200.0,6.598000000000001,33
33971,Zenato Valpolicella Clsc Ri,3,98.97,32.99,3,18.25,28.99,200.0,5.798,35
18781,Girl Go Lightly Moscato,9,98.91000000000001,10.99,7,54.75,10.99,200.0,2.198,100
8570,Chi Chi's Churro RTD,9,98.91,10.99,9,54.75,10.99,200.0,2.198,100
10374,Hazlitt White Cat Fngr Lakes,11,98.89,8.99,7,66.91666666666666,8.99,200.0,1.798,122
19056,Wolf Blass Yellow Lbl Chard,11,98.89,8.99,8,66.91666666666666,9.99,200.0,1.9980000000000002,116
7902,Piehole Apple Pie,99,98.01,0.99,28,602.25,0.99,200.0,0.198,1103
23099,Il Poggione Rosso Franceschi,2,97.98,48.99,1,12.166666666666666,48.99,200.0,9.798000000000002,22
1985,Collier & McKeel Whiskey,2,97.98,48.99,2,12.166666666666666,48.99,200.0,9.798000000000002,22
6957,Torna Sorrento Limoncello,7,97.93,13.99,6,42.58333333333333,18.99,200.0,3.798,67
11340,Herzog Kosher Chard,7,97.93,13.99,6,42.58333333333333,13.99,200.0,2.798,78
